normalizing_factor,h_b,v,beta,avg_number_of_bumps,avg_total_active_neurons,avg_bump_width,avg_largest_bump_width,avg_zero_bump_timestep_percentage
0.475,0.18,0.5,400,0.8686486486486487,25.79243243243243,29.692594897324206,24.972756756756755,21.2
0.475,0.175,0.5,400,0.8607567567567568,26.216,30.45692037176589,25.471243243243244,21.027027027027028
0.475,0.16999999999999998,0.5,400,0.8595675675675676,26.831891891891892,31.215570368507105,26.307027027027026,20.032432432432433
0.475,0.16499999999999998,0.5,400,0.9028108108108108,27.787891891891892,30.77930786732128,27.249513513513513,16.01081081081081
0.475,0.15999999999999998,0.5,400,0.9130810810810811,28.247567567567568,30.93653800615676,27.663243243243244,15.156756756756756
0.475,0.15499999999999997,0.5,400,0.9219459459459459,28.646594594594596,31.0718808630394,27.983675675675677,14.78918918918919
0.475,0.14999999999999997,0.5,400,0.9232432432432433,28.964756756756756,31.372833723653397,28.23091891891892,14.68108108108108
0.475,0.14499999999999996,0.5,400,0.9261621621621622,29.29372972972973,31.629158398505894,28.483891891891894,14.702702702702704
0.475,0.13999999999999996,0.5,400,0.9274594594594595,29.641297297297296,31.95966895908614,28.776756756756757,14.724324324324325
0.475,0.13499999999999995,0.5,400,0.9182702702702703,30.119567567567568,32.80032964445491,29.400108108108107,14.627027027027028
0.475,0.12999999999999995,0.5,400,0.8905945945945946,30.79881081081081,34.58230152949745,30.580648648648648,14.12972972972973
0.475,0.12499999999999994,0.5,400,0.8937297297297297,31.275243243243242,34.994072819644366,31.041945945945947,13.924324324324324
0.475,0.11999999999999994,0.5,400,0.916108108108108,31.815243243243245,34.728699551569505,31.403027027027026,13.448648648648648
0.475,0.11499999999999994,0.5,400,0.9354594594594594,32.37091891891892,34.60429908702184,31.78508108108108,12.562162162162162
0.475,0.10999999999999993,0.5,400,0.9844324324324324,33.42335135135135,33.951899846255216,32.68389189189189,8.735135135135135
0.475,0.10499999999999993,0.5,400,1.0018378378378379,34.09243243243243,34.02989101111471,33.26691891891892,7.221621621621622
0.475,0.09999999999999992,0.5,400,1.0023783783783784,34.492,34.41015962036238,33.59578378378379,7.037837837837838
0.475,0.09499999999999992,0.5,400,1.0042162162162163,34.99481081081081,34.84788459468188,34.08789189189189,6.605405405405405
0.475,0.08999999999999991,0.5,400,0.9971891891891892,35.634594594594596,35.73503902862099,34.867891891891894,6.410810810810811
0.475,0.08499999999999991,0.5,400,0.9949189189189189,36.444540540540544,36.630663913941106,35.85535135135135,5.7405405405405405
0.475,0.0799999999999999,0.5,400,1.000108108108108,37.34281081081081,37.338774186574426,37.00075675675676,4.27027027027027
0.475,0.0749999999999999,0.5,400,1.0220540540540541,38.604324324324324,37.77131372963825,38.40216216216216,1.0918918918918918
0.475,0.0699999999999999,0.5,400,1.0268108108108107,39.31135135135135,38.2849020846494,39.054162162162164,0.7027027027027027
0.475,0.06499999999999989,0.5,400,1.0355675675675675,40.08691891891892,38.710094999478024,39.726486486486486,0.4756756756756757
0.475,0.05999999999999989,0.5,400,1.0340540540540542,40.89708108108108,39.550235232618924,40.55535135135135,0.33513513513513515
0.475,0.05499999999999988,0.5,400,1.0243243243243243,41.794486486486484,40.802005277044856,41.6147027027027,0.16216216216216217
0.475,0.04999999999999988,0.5,400,1.0155675675675675,42.436864864864866,41.78635299127102,42.3732972972973,0.07567567567567568
0.475,0.04499999999999987,0.5,400,1.0151351351351352,43.16421621621622,42.52066027689031,43.12627027027027,0.043243243243243246
